"","Vacc_scenario","Year","sample","Age <1","Age 1-5","Age 6-14","Age 15-19","Age 20-49","Age 50+"
"3890",53,"2018","88723",743734.510171907,4108001.4385038,8932223.95914225,1677667.10065037,4721051.82777751,2112531.7359521
"3891",53,"2018","89834",371204.310123303,2294803.40752135,5269898.47708844,464223.766440145,1200842.0708402,369693.909402239
"3892",53,"2018","90462",386608.375835719,2317205.53510538,5208752.27735244,363216.984821763,980674.633399641,934597.64233672
"3893",53,"2018","90853",835777.476022318,4735892.13422664,10435691.6755733,1034303.56157982,2882061.25792929,2625222.87750279
"3894",53,"2018","93021",56486.3831252504,363857.761868506,778483.278317153,63254.7765409149,170449.450193582,107715.531201149
"3895",53,"2018","93187",396404.872129936,2148971.66698256,4573666.23613094,373361.775454011,1009766.04986032,422014.902855099
"3896",53,"2018","93833",109826.265551702,505390.613633398,1068648.61097037,633200.224254293,1761899.37127081,348916.960220417
"3897",53,"2018","9736",625866.468362501,3330013.47685196,7284949.22183408,1255859.79069801,3442534.65801022,728541.353432245
"3898",53,"2018","97383",71372.7310308895,396901.103755756,827706.231734988,206309.148053044,566470.738227543,223572.39721384
"3899",53,"2018","98203",236756.795760792,1505021.87851115,3440542.40432607,255035.605105581,683649.225369653,603660.208405442
"3900",53,"2018","99651",69420.538371831,412204.634357899,876007.710753302,134130.500922514,362654.956374132,167825.067101488
"3901",53,"2019","10336",1785.52084094888,11642.7030128182,13080.0355407994,7165.86984595521,19630.4657619277,10565.0904536004
"3902",53,"2019","12234",1785.52188827758,11642.7087493131,13080.0478394457,7165.87157083808,19630.4704256152,10565.09175384
"3903",53,"2019","12816",1794.04156213559,11693.7974444546,13195.2668902313,7175.76991573141,19656.9883203894,10581.3611039669
"3904",53,"2019","12839",1789.82083550884,11667.4514451828,13135.0031689077,7171.84088761346,19647.2871151004,10581.2378106245
"3905",53,"2019","13978",8467.60143137138,56793.0194346744,120168.811656096,8436.13438104933,22936.4755175187,22002.9180054508
"3906",53,"2019","1412",1942.24737221956,12760.9761224947,15816.5629236365,7185.26545309828,19678.7521441808,10640.4760038434
"3907",53,"2019","14418",1785.71046874756,11643.741569483,13082.2858678342,7166.21018294715,19631.4313495989,10565.7479822809
"3908",53,"2019","14849",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3909",53,"2019","15046",1785.52101552384,11642.7039369841,13080.0374933134,7165.87013963579,19630.4666076119,10565.0911039253
"3910",53,"2019","16747",1785.52083733413,11642.7029974464,13080.0355125662,7165.86983385905,19630.4657265267,10565.0904383919
"3911",53,"2019","18031",1785.52083721849,11642.7029965498,13080.0355103037,7165.86983382031,19630.4657264318,10565.0904391868
"3912",53,"2019","18178",2379.5751159373,15319.4416082371,21529.4745868842,7864.76779173558,21437.1172668732,11063.7800446195
"3913",53,"2019","184",2027.50889389464,13138.0979021806,16502.7127405416,7378.98600146342,20205.2079798682,11165.2108442276
"3914",53,"2019","18445",1832.15574431122,11928.5278810535,13731.9583690653,7221.37147053103,19773.6591439303,10595.2950143753
"3915",53,"2019","18956",2681.57967814877,17981.1661117161,28542.466838557,7347.50978904203,20084.0759287385,11056.5739499041
"3916",53,"2019","19650",1785.5631734934,11642.9351950085,13080.5365069646,7165.93750632076,19630.6569294018,10565.2278563775
"3917",53,"2019","20140",2888.39509149812,18924.0753919771,30150.4760919099,7675.90154496458,20921.9531815957,11206.5224948095
"3918",53,"2019","20381",6099.20407975354,38224.3361738904,74775.1789497591,13637.3205665109,36603.1504403845,17103.1528280403
"3919",53,"2019","21347",1785.52083891272,11642.7030035735,13080.0355223275,7165.86983746347,19630.4657366477,10565.0904448158
"3920",53,"2019","26626",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3921",53,"2019","27986",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3922",53,"2019","28715",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3923",53,"2019","28884",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3924",53,"2019","31423",1785.52195137753,11642.7088275005,13080.047850738,7165.87247320316,19630.4731304555,10565.0926691293
"3925",53,"2019","3183",1920.88158884802,12601.7368404075,15421.2442041387,7190.33708421077,19691.7834242308,10656.6876196204
"3926",53,"2019","33141",1785.52083623967,11642.7029895255,13080.0354930983,7165.86983382031,19630.4657264318,10565.0904383919
"3927",53,"2019","34172",2520.75576020379,16660.0075738726,25214.5026223693,7589.89127289909,20716.0247655537,11534.5353447527
"3928",53,"2019","36307",1796.38448152181,11710.0345594541,13233.541984922,7176.34743004378,19657.3051689787,10570.3099605989
"3929",53,"2019","36565",2653.06676228952,17283.9282456253,26258.4875839844,7689.05219752276,20978.1448639844,11513.7171441426
"3930",53,"2019","36737",1785.75048795776,11643.9731074979,13082.8024612094,7166.29234787139,19631.6427785895,10565.7069982886
"3931",53,"2019","36892",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3932",53,"2019","37080",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3933",53,"2019","37398",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3934",53,"2019","38080",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382101,19630.4657264318,10565.0904383919
"3935",53,"2019","38399",1785.52083629809,11642.7029897973,13080.035493639,7165.86983403778,19630.4657270921,10565.0904385423
"3936",53,"2019","38870",1789.67209383656,11666.4954288763,13132.9618890162,7173.8224794453,19651.525779619,10568.6818215637
"3937",53,"2019","39204",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3938",53,"2019","40145",1787.87606476931,11656.5467706753,13110.8778947589,7168.64727247854,19637.9777298593,10570.0040895058
"3939",53,"2019","41477",8302.2196548929,55067.8999453111,116479.261368332,11828.5077112757,31385.7779560107,14109.0143818037
"3940",53,"2019","421",1786.06145584824,11645.8234487628,13086.9255276683,7166.48133992082,19632.1819870789,10566.9783347807
"3941",53,"2019","42552",1810.12318878297,11787.6000818,13406.5191997227,7204.5174417158,19734.0457274931,10608.9769500167
"3942",53,"2019","42933",1785.52083633336,11642.7029899655,13080.0354939762,7165.8698341826,19630.4657275549,10565.0904387037
"3943",53,"2019","45288",3064.46818499733,20546.0321078413,34686.7048046662,7497.47081266856,20481.9058435872,12451.9638578391
"3944",53,"2019","45942",6500.91332968183,42560.177430338,86287.6296202384,11485.1534980467,30488.6049062966,12106.8737013159
"3945",53,"2019","46802",1785.52083643232,11642.7029904544,13080.0354949652,7165.86983430343,19630.4657278534,10565.0904390257
"3946",53,"2019","47224",1785.55902616595,11642.9268108436,13080.5292782632,7165.91112691064,19630.5742454348,10565.1252559187
"3947",53,"2019","47367",1785.52110072298,11642.7043317778,13080.038295021,7165.87056119605,19630.4678185115,10565.0911033858
"3948",53,"2019","5011",1801.15950768921,11734.1084875043,13285.35077563,7193.20829669164,19702.5965488575,10580.7405802197
"3949",53,"2019","506",2406.70589811331,15702.910312261,22563.5653741199,7484.68292857237,20447.913249999,11156.4639222331
"3950",53,"2019","51542",1785.56905086056,11642.9795306695,13080.6421959928,7165.93811591207,19630.6453989321,10565.1240594878
"3951",53,"2019","53893",1785.52123411549,11642.7051961485,13080.0402326181,7165.87040586698,19630.4672560229,10565.090828846
"3952",53,"2019","5449",2288.0539338669,14996.7460823955,21183.971334984,7720.3487017377,21015.9476049013,10761.5958397932
"3953",53,"2019","54520",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3954",53,"2019","55004",6775.135877464,47157.7533714666,99567.9448243485,7545.27650462034,20569.1589074559,11771.1918108586
"3955",53,"2019","55351",2991.87946710889,19420.1038991782,31237.6229449974,8092.28635934081,22014.811655257,11791.8721527334
"3956",53,"2019","56066",1785.6023728949,11643.1487839578,13081.0030463522,7166.04862644272,19630.9534014096,10565.20548296
"3957",53,"2019","56127",1785.52084399184,11642.7030448582,13080.0356283376,7165.86983382031,19630.4657264318,10565.0904481213
"3958",53,"2019","57658",1785.52340550054,11642.7173792592,13080.0666279064,7165.87350343609,19630.4755813254,10565.0936440696
"3959",53,"2019","62621",1785.98850622578,11645.4159138922,13086.0475067307,7166.49190258769,19632.1519434076,10566.0399151183
"3960",53,"2019","6379",1785.93240368968,11644.9832157304,13085.0212540512,7166.70900787709,19632.7676303383,10565.8897955606
"3961",53,"2019","6472",1785.52083633313,11642.7029899641,13080.0354939752,7165.86983412648,19630.4657273491,10565.0904386913
"3962",53,"2019","65392",1785.58090235993,11643.1305138488,13081.0824655002,7165.88407322373,19630.5008535435,10565.1000652772
"3963",53,"2019","65565",1786.84914360017,11651.7574232078,13101.872245768,7166.3121851825,19631.6488027365,10569.0318194066
"3964",53,"2019","68935",1785.52093353038,11642.703497289,13080.0365571815,7165.87002384248,19630.4662569818,10565.0906296549
"3965",53,"2019","69914",1785.5208362397,11642.7029895258,13080.0354930989,7165.86983382031,19630.4657264318,10565.0904383919
"3966",53,"2019","71381",1785.52083654163,11642.702990996,13080.0354960717,7165.86983462288,19630.4657287345,10565.0904389645
"3967",53,"2019","71861",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3968",53,"2019","72817",1785.55651113626,11642.9202876948,13080.5203409285,7165.89457451187,19630.5291551835,10565.1047421863
"3969",53,"2019","73311",1785.52083999171,11642.7030075963,13080.0355297678,7165.86984740319,19630.4657676335,10565.0904505531
"3970",53,"2019","741",1794.40350805359,11697.309137499,13203.5410146669,7171.85221621629,19646.5003069704,10583.7387364959
"3971",53,"2019","74173",1785.73913013776,11644.2857104662,13083.9265963368,7165.86983382031,19630.4657264318,10565.0904383919
"3972",53,"2019","74325",3110.06827404865,20714.5268977694,35045.7324610213,7977.01475132086,21672.6520265158,11510.9843299479
"3973",53,"2019","75414",1785.52083798832,11642.7029980572,13080.0355104429,7165.86983880219,19630.4657408146,10565.090441819
"3974",53,"2019","75587",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3975",53,"2019","76110",1785.52083804513,11642.7029984163,13080.0355112503,7165.86983835771,19630.4657397655,10565.0904447221
"3976",53,"2019","76419",1785.54637304649,11642.8460223808,13080.3469620577,7165.90952058356,19630.5747565898,10565.1462373019
"3977",53,"2019","77081",1785.52091465969,11642.7033894311,13080.0363262042,7165.87000905028,19630.4662389558,10565.090749326
"3978",53,"2019","78635",1785.52289231379,11642.7177573182,13080.0716646436,7165.86983382031,19630.4657264318,10565.0920324754
"3979",53,"2019","79067",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3980",53,"2019","7944",1863.31737434058,12165.2581928508,14336.810049076,7210.96426413294,19750.2503604773,10773.7722923758
"3981",53,"2019","79963",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3982",53,"2019","80345",2196.7999624128,14184.0145543367,18907.011474563,7503.00923668577,20561.6482149633,12007.1238280013
"3983",53,"2019","80697",1785.54021286099,11642.8429757017,13080.3791835115,7165.86983382031,19630.4657264318,10565.0960590435
"3984",53,"2019","80960",1785.66336214039,11643.5130921572,13081.8151888267,7166.09197916188,19631.0672539234,10565.3382715409
"3985",53,"2019","82925",1785.52112529098,11642.7050246552,13080.0404430352,7165.86984381698,19630.4657525566,10565.0910600355
"3986",53,"2019","84682",1785.53138214969,11642.7598208084,13080.1575964659,7165.89365396932,19630.5303113177,10565.0997176379
"3987",53,"2019","84746",11741.0699926186,78980.2449248398,175070.586244635,14221.6779108812,37298.1889590759,14875.7611671583
"3988",53,"2019","85945",1861.76759052448,12118.1015283254,14173.6509337357,7251.28325014135,19848.5483931141,10596.9907314806
"3989",53,"2019","88719",1785.52106616725,11642.704543025,13080.0392543694,7165.87003223857,19630.4662278515,10565.0906329424
"3990",53,"2019","88723",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3991",53,"2019","89834",1785.99286731649,11645.4542054127,13086.1522384088,7166.57417309516,19632.3173674703,10565.4724951971
"3992",53,"2019","90462",3384.72526999429,21598.5841408167,36124.8679532425,9115.06613990337,24711.1380672077,12581.8787332354
"3993",53,"2019","90853",1785.5209357918,11642.7035072998,13080.0365790871,7165.87002666194,19630.4662820339,10565.0907832953
"3994",53,"2019","93021",1785.52083630471,11642.7029899613,13080.0354941371,7165.86983382031,19630.4657264318,10565.0904388119
"3995",53,"2019","93187",1785.52083623965,11642.7029895254,13080.0354930979,7165.86983382031,19630.4657264318,10565.0904383919
"3996",53,"2019","93833",1785.52094788101,11642.7037840187,13080.0374328409,7165.86983382031,19630.4657264318,10565.0906031981
"3997",53,"2019","9736",1934.69857428979,12587.0155838491,15263.900494558,7308.31627679763,19992.783178061,10627.3212715566
"3998",53,"2019","97383",1797.22836018526,11725.6336457386,13282.6885245502,7168.40449955787,19636.7997080721,10571.940323963
"3999",53,"2019","98203",1851.05314378015,12039.9542589563,13981.8567799085,7233.93215964238,19815.1405101147,10733.2550793284
"4000",53,"2019","99651",1785.52111141925,11642.7049374334,13080.0402534106,7165.86989553439,19630.4658809898,10565.0906200259
"4001",122,"2010","10336",52607.1219929426,324420.195120575,712162.333973708,171783.1751524,480059.493922783,279456.742176586
"4002",122,"2010","12234",47514.0792241717,299522.037022788,650762.195643605,112987.227551999,328255.951167204,365200.917700442
"4003",122,"2010","12816",66609.3676300538,369553.421340134,800924.103157393,375218.774990954,1086643.99148338,524839.140463816
"4004",122,"2010","12839",32290.7831936127,172259.2389175,332411.265747605,254425.308988451,806158.203937074,613657.111602404
"4005",122,"2010","13978",15243.2469901819,98245.6510164056,167788.839283997,49476.4678876183,139812.692724122,115728.804263311
"4006",122,"2010","1412",68854.6605464267,392109.82948795,870622.197056384,406393.279046537,1085025.75738077,183568.787173188
"4007",122,"2010","14418",24672.6563818356,151435.223540261,284948.215092639,89746.4067284595,257198.271280589,165880.071481474
"4008",122,"2010","14849",12851.3991443928,86362.3956824527,142213.81039522,43380.3880773181,118235.392804933,58742.409227262
"4009",122,"2010","15046",28384.5688565394,165106.557697423,318501.6420644,164680.896737937,447473.103531,117585.018768135
"4010",122,"2010","16747",12519.2211429439,80383.8233797764,125705.774720001,58915.5604893016,159878.415306499,60167.5483888793
"4011",122,"2010","18031",12193.055129843,78163.3420146613,122218.146490839,60756.9226502184,164658.331928807,64500.7666101031
"4012",122,"2010","18178",99177.9157174551,657359.187696715,1528826.13709205,215061.640967271,564441.088934334,189375.561614547
"4013",122,"2010","184",33482.9726379923,213418.099053588,434418.998676708,90061.4143982167,251787.86681594,182417.537422554
"4014",122,"2010","18445",56510.0998820134,308445.062519425,648835.316519672,359340.428765442,1038479.38288892,454202.156373679
"4015",122,"2010","18956",77295.4056038606,406330.945850334,887555.070653378,723714.384419433,1936367.72510196,177889.853987334
"4016",122,"2010","19650",52963.5544340211,282061.858422606,587043.80315805,418714.090692875,1186176.36584419,374388.751032581
"4017",122,"2010","20140",17314.3052013316,105995.029103805,186914.867389129,97013.6283639898,264771.670256049,84460.8815404256
"4018",122,"2010","20381",20996.0719197813,123736.688675747,224093.19984455,121791.824347249,335181.733615856,108926.791680269
"4019",122,"2010","21347",54956.5728481858,290747.499236847,603060.890768401,455200.388567755,1281573.95144287,358764.729136803
"4020",122,"2010","26626",10880.3572893187,73115.7816946999,109154.405416052,39146.2707532542,107218.14592472,59222.6103090348
"4021",122,"2010","27986",19499.6154369799,118150.566179723,211240.621612768,91317.2977010167,258913.49027213,129657.131765251
"4022",122,"2010","28715",56000.4433266339,307195.609069277,645292.097646519,343901.702295651,987860.037349566,419713.50772052
"4023",122,"2010","28884",42522.82695976,258687.029747764,548346.434435551,141722.270376133,406231.750678815,296867.898885514
"4024",122,"2010","31423",73464.6075761674,384049.831782429,823794.675345707,607256.988052266,1732313.40865616,547174.937952178
"4025",122,"2010","3183",18394.2794996824,113004.583134431,197914.357517421,81604.641612183,225238.792484794,100083.509825198
"4026",122,"2010","33141",13227.0221771355,86254.894956055,136868.756379771,46551.6843969332,129479.973355017,78202.755104735
"4027",122,"2010","34172",16210.1557369204,98805.3841471815,161037.000574003,81192.7874806242,222561.172207508,78000.709732656
"4028",122,"2010","36307",29670.7814001956,204664.666058616,424037.442117561,50343.4384131912,137960.643104174,133023.920718822
"4029",122,"2010","36565",23939.0392691738,166050.558505295,329096.115432768,44052.7380027341,120503.022877763,105750.059652044
"4030",122,"2010","36737",21342.4646551564,132961.723894406,247377.613689605,71985.6300326525,207834.90346554,166576.721290673
"4031",122,"2010","36892",39431.2479023842,218299.280536848,437586.719081841,264937.389997195,739716.504230512,226396.395431877
"4032",122,"2010","37080",33340.8913729058,191141.460669863,374861.058299157,176503.39434708,503356.023531054,226628.520709811
"4033",122,"2010","37398",16473.9528123411,111599.509836865,200386.856327432,43519.1737059668,119166.232215963,83165.7285103459
"4034",122,"2010","38080",200362.553835442,1349972.92791043,3097895.71874658,136468.370918544,386816.933157728,1096129.84674195
"4035",122,"2010","38399",97216.8616846344,637516.62257373,1462346.64720971,142072.553095705,406134.077426528,618253.069380721
"4036",122,"2010","38870",49706.0583663577,298432.707354631,637756.91797367,200476.87830359,551561.311297308,219520.728038825
"4037",122,"2010","39204",15723.5104613725,97260.7162660433,161266.94957346,74199.3011755326,207761.368719293,94045.178336362
"4038",122,"2010","40145",16869.9847277041,108906.455065168,189476.433007419,56054.0886142835,155913.417134714,92453.5459821538
"4039",122,"2010","41477",38756.0317610292,277193.013700241,611804.694133716,53870.8271236606,144009.550909045,88806.7103453942
"4040",122,"2010","421",82242.3020940543,460105.149160251,1024977.1790213,464282.971088076,1305741.81851131,473055.76833618
"4041",122,"2010","42552",25751.4223806314,149178.386778222,282355.150765375,155564.928224308,439918.342018611,168078.311456881
"4042",122,"2010","42933",31431.6672435246,196472.891864151,401102.393722506,110295.081483111,302067.317203534,139997.08198987
"4043",122,"2010","45288",14421.21875965,93201.1032539972,153033.547269598,54825.5093815404,149801.633922199,66922.6806274707
"4044",122,"2010","45942",27164.427147354,154194.781956696,289160.460667704,179534.207170155,503422.4473367,167340.831492708
"4045",122,"2010","46802",40913.4671988315,220462.718796822,451105.504571663,345557.63692599,967856.323197298,267715.60152203
"4046",122,"2010","47224",29453.3748537448,192320.207506569,381885.618523467,71359.1494355766,197270.131763991,143693.515044369
"4047",122,"2010","47367",21593.8537489983,140909.906648325,265579.466668108,61742.7425245432,169928.375408483,105512.46183586
"4048",122,"2010","5011",57534.9997604167,393891.817586876,887718.016481037,82687.2905043209,226063.084286911,237323.923262764
"4049",122,"2010","506",66265.648218055,362355.472412129,790463.436227551,445593.048874184,1254994.0735911,411418.084268411
"4050",122,"2010","51542",60622.6779593948,371664.323635546,808915.080627389,191177.925016437,536858.280459423,325073.562194578
"4051",122,"2010","53893",45006.8430723182,272731.095763589,572622.738215205,177292.172661337,483087.556094354,172306.417690098
"4052",122,"2010","5449",22001.5855339891,146000.59861314,273736.134506522,60372.2946571099,163101.473210115,73983.6993805685
"4053",122,"2010","54520",11720.1532075158,77878.9614553427,117888.401880967,42330.6884229428,115578.9674191,60105.5185712967
"4054",122,"2010","55004",46262.6314449581,252284.745669026,517992.599350797,330858.543402299,927448.065019349,280201.357481809
"4055",122,"2010","55351",35575.7996633395,208260.004678023,407094.821518863,156720.132402168,441736.051529936,207797.015115161
"4056",122,"2010","56066",22324.7674953476,129471.327372709,234336.194655843,133435.807456418,381075.735161488,163737.238554348
"4057",122,"2010","56127",15968.4616817194,102512.161724675,171669.922431567,56572.6187589659,156464.636853512,80891.0562272034
"4058",122,"2010","57658",19465.0611655627,123119.913207219,223704.085195937,71560.9224229866,196054.133975039,93834.4495574264
"4059",122,"2010","62621",72425.8206259171,479966.192078417,1082170.8815493,133997.385490661,367074.489186873,286604.238884551
"4060",122,"2010","6379",18564.9230862535,109196.068396176,188301.62859355,114660.341837433,316039.636273772,100617.46219306
"4061",122,"2010","6472",21298.4645930705,127918.294318762,228636.180048226,101524.573507767,284201.735999064,119679.241593589
"4062",122,"2010","65392",15513.26431725,104966.93996908,181149.073415138,41217.047048441,113187.107665523,82960.060820919
"4063",122,"2010","65565",16956.1120046956,108408.221511111,183526.118003554,57998.4037547242,160285.016373331,89687.0713759841
"4064",122,"2010","68935",23839.203321144,154097.159623631,294273.346932317,74665.7272340778,202007.158865263,86695.1649336088
"4065",122,"2010","69914",13938.6964103314,93549.3711716958,154049.19186214,42916.3379637717,117258.360360823,67628.9929741097
"4066",122,"2010","71381",18262.847655583,116473.601040029,204972.933069242,62009.6100962251,172008.276907957,97023.9140309435
"4067",122,"2010","71861",14079.1862044787,88973.8141673019,143610.916932105,59922.8444690231,169753.372548029,92984.8766731456
"4068",122,"2010","72817",19522.64818014,117079.453601327,210908.516995175,112871.282430423,308611.935049902,93475.7140194466
"4069",122,"2010","73311",18062.9938056799,109775.998896974,192326.870244809,94831.6457501151,262545.457665348,97943.5249866891
"4070",122,"2010","741",70607.8512808027,437048.384861561,957844.880377559,185628.520959555,531144.231484717,446028.141894481
"4071",122,"2010","74173",15273.4435293569,92755.9342983162,153120.855437424,90021.8046559672,251139.417527346,94846.1480985064
"4072",122,"2010","74325",16046.2884748975,101361.729471812,169837.2755751,61384.3975156512,170992.710089502,90415.1766804125
"4073",122,"2010","75414",131382.200618217,684783.032614316,1526173.21236197,1102936.26686191,3089377.73002828,637836.852834746
"4074",122,"2010","75587",130294.945703494,678866.008344475,1508143.16561925,1047444.08130645,2973815.64894928,788415.69404898
"4075",122,"2010","76110",146458.083736609,971249.62112618,2294526.71393788,205330.567062607,571894.046617774,698901.885565495
"4076",122,"2010","76419",52000.5513429221,290095.378427698,608597.521525702,313834.576551765,876972.120555346,287289.327546435
"4077",122,"2010","77081",94651.8087756995,515461.973422148,1156432.17644394,682463.569327628,1852405.93799841,312918.876413632
"4078",122,"2010","78635",17858.8240247148,118368.251398126,208289.574350509,52481.4850972905,142438.496456781,69413.7296163691
"4079",122,"2010","79067",12421.7003245155,86403.4415251341,144667.300909472,37589.9989759049,102225.60868137,52892.7378240861
"4080",122,"2010","7944",61049.7589597691,352617.694954066,753380.187875992,258933.834931391,747840.261385986,440041.560004405
"4081",122,"2010","79963",12197.7362407853,79521.8531298428,122885.195656237,48203.1439232105,132203.401221921,64288.2694365941
"4082",122,"2010","80345",15219.6813344117,92787.5274002064,153414.714111133,84865.7127148228,236379.98864991,92847.4856640101
"4083",122,"2010","80697",16541.5731464201,102896.368774867,172099.028597821,70754.5456941579,195446.89410757,84447.4868064689
"4084",122,"2010","80960",29682.6108585489,161710.018460597,315848.857647482,281814.781034763,775741.018511367,172504.949419492
"4085",122,"2010","82925",16838.8363851005,99396.4504001324,167487.585126237,126651.099093155,346311.038154202,89075.746788805
"4086",122,"2010","84682",24259.7487625576,152501.239309485,294310.668334388,83436.4969606462,232093.288339037,130936.787133367
"4087",122,"2010","84746",65851.4839856939,338122.453077028,718766.463179943,660845.994941253,1872508.59980355,490895.242093628
"4088",122,"2010","85945",18230.4259886488,124210.847929977,225106.554778124,40160.8324902821,110517.131108561,106283.865474565
"4089",122,"2010","88719",19008.9556943005,113910.211292871,200228.528634979,111278.930324114,301918.433655521,84198.6878752926
"4090",122,"2010","88723",21739.4378821133,127266.895075596,233637.632807774,148016.13670232,401678.963893958,98903.8921321891
"4091",122,"2010","89834",29674.4460686797,172189.468812583,340055.255199565,158877.214508202,448374.010848866,192452.211036001
"4092",122,"2010","90462",24229.702127292,145651.722063944,277550.932260627,128573.430398975,349912.097974584,103159.965751395
"4093",122,"2010","90853",23845.4148601992,145517.939890034,281493.255207485,109847.836645531,302373.852793983,114787.06689633
"4094",122,"2010","93021",18460.5665317006,119618.304468582,213473.130361027,60381.9684601127,166228.145531241,82432.2008453997
"4095",122,"2010","93187",11727.405858379,81001.6975511573,129910.710063612,36081.7838317475,98484.0474438621,60320.9407379092
"4096",122,"2010","93833",14639.6718664812,98893.6031625892,169440.624387747,42516.2869361266,116043.800872051,70683.9601284601
"4097",122,"2010","9736",28076.5093730797,189005.608421138,388552.393704595,66619.0858960599,179790.93824788,98003.5603569106
"4098",122,"2010","97383",34712.9901850081,198879.210558077,400416.15618782,206355.247905545,562533.669288836,148758.979158466
"4099",122,"2010","98203",39082.593279183,217809.084080301,454028.505887456,282282.122687354,772729.129646109,187361.680705841
"4100",122,"2010","99651",19143.5115775824,114535.144638831,203403.536191035,110610.00638637,308420.663311451,115408.385029881
"4101",122,"2011","10336",159802.097277186,770150.148789921,1764897.09946547,1658064.26731707,4828362.48472129,1424411.02303184
"4102",122,"2011","12234",298080.532385491,1471204.15682236,3473782.78125311,2793891.94637154,8097486.47011939,1177883.35130873
"4103",122,"2011","12816",165386.49137807,806824.589349856,1875115.5236264,1755367.05180612,4937065.69421434,759094.302996575
"4104",122,"2011","12839",195363.806248752,949225.669507276,2211580.61899029,2041641.86777934,5810734.59341082,966284.955989805
"4105",122,"2011","13978",57141.6537451734,284188.655574634,613662.143330697,680361.829341272,1894268.21355333,413531.879706507
"4106",122,"2011","1412",244780.728189009,1186178.79092065,2781247.67300246,2583767.46379207,7369279.66598599,785770.239738939
"4107",122,"2011","14418",101559.502814777,527502.799032857,1222119.24952927,768741.536381744,2144837.5225126,564636.993164057
"4108",122,"2011","14849",197397.408086617,1042062.04083805,2514970.8498045,1135085.6280166,3123133.52578178,647206.745036928
"4109",122,"2011","15046",347719.907854139,1769622.02720358,4227539.46437398,2424741.23202999,6991529.39678824,1564776.9691579
"4110",122,"2011","16747",134529.226903891,653521.95304703,1505284.63073123,1482044.65279217,4129842.55917419,614903.418490604
"4111",122,"2011","18031",151718.5082331,719973.720171422,1657705.56690477,2008544.12461495,5587116.97708498,419252.540905003
"4112",122,"2011","18178",218038.330390139,1058268.08573095,2465940.95552195,2256145.55771848,6505799.23613737,1256547.15961822
"4113",122,"2011","184",448950.338535803,2284288.58554126,5459966.54714345,2922305.0703253,8555644.24150242,2007182.68720462
"4114",122,"2011","18445",186237.438384987,947550.628510752,2239275.48050989,1448346.54741868,4073942.08834528,923014.944563303
"4115",122,"2011","18956",156497.698000611,782603.570228867,1835052.44340952,1442104.24254918,3977301.76158852,545111.300221146
"4116",122,"2011","19650",31373.5141174306,173628.878883304,358413.98369989,216530.366635612,583323.13167166,143281.302545273
"4117",122,"2011","20140",188157.102205504,947686.301776884,2233020.03640474,1547069.28210148,4356889.9253168,926510.638453763
"4118",122,"2011","20381",83267.9566103653,383482.441294566,830020.902379115,1413432.51562572,4112565.88129806,1073506.23929634
"4119",122,"2011","21347",206379.456492308,999722.542337938,2329363.79206145,2169461.36233371,6211873.73780413,1066796.62557322
"4120",122,"2011","26626",111675.948110246,540405.775506273,1225998.44295524,1179502.46473777,3338477.63307194,787596.955320571
"4121",122,"2011","27986",211139.91139609,1061307.68169032,2499797.74543483,1694255.83614008,4847402.39364197,1262831.50791396
"4122",122,"2011","28715",162714.911813771,802212.866492699,1873364.35300706,1625264.02554798,4504128.53765733,575505.03702988
"4123",122,"2011","28884",98206.8696358901,493021.023453415,1126117.96415309,926073.053404534,2554294.07967093,493293.718923031
"4124",122,"2011","31423",68233.774481417,335241.255339917,734094.671561002,740577.591259363,2088867.28466521,545421.176556195
"4125",122,"2011","3183",67836.0880741585,344517.212566192,767118.116366898,604209.223969247,1676642.66799579,416580.766527885
"4126",122,"2011","33141",213666.195768912,1182322.00720788,2884809.95858884,1055506.95873408,2856017.63339256,591083.024549195
