"","day","v1","v2","v3","v4","v5","v6"
"1345",2013-09-06,74485,367566,589629,260485,890672,224655
"1346",2013-09-07,74494,367610,589700,260516,890778,224682
"1347",2013-09-08,74503,367654,589771,260547,890885,224709
"1348",2013-09-09,74512,367698,589842,260579,890992,224736
"1349",2013-09-10,74521,367742,589913,260610,891099,224763
"1350",2013-09-11,74530,367786,589983,260641,891206,224790
"1351",2013-09-12,74539,367830,590054,260672,891313,224817
"1352",2013-09-13,74548,367875,590125,260704,891420,224844
"1353",2013-09-14,74557,367919,590196,260735,891527,224871
"1354",2013-09-15,74565,367963,590266,260766,891634,224898
"1355",2013-09-16,74574,368007,590337,260798,891741,224925
"1356",2013-09-17,74583,368051,590408,260829,891848,224952
"1357",2013-09-18,74592,368095,590479,260860,891955,224979
"1358",2013-09-19,74601,368139,590550,260891,892061,225006
"1359",2013-09-20,74610,368183,590620,260923,892168,225033
"1360",2013-09-21,74619,368228,590691,260954,892275,225060
"1361",2013-09-22,74628,368272,590762,260985,892382,225087
"1362",2013-09-23,74637,368316,590833,261016,892489,225114
"1363",2013-09-24,74646,368360,590903,261048,892596,225141
"1364",2013-09-25,74655,368404,590974,261079,892703,225168
"1365",2013-09-26,74664,368448,591045,261110,892810,225195
"1366",2013-09-27,74673,368492,591116,261141,892917,225222
"1367",2013-09-28,74682,368536,591187,261173,893024,225249
"1368",2013-09-29,74691,368581,591257,261204,893131,225276
"1369",2013-09-30,74700,368625,591328,261235,893238,225303
"1370",2013-10-01,74708,368669,591399,261267,893344,225330
"1371",2013-10-02,74717,368713,591470,261298,893451,225357
"1372",2013-10-03,74726,368757,591541,261329,893558,225384
"1373",2013-10-04,74735,368801,591611,261360,893665,225411
"1374",2013-10-05,74744,368845,591682,261392,893772,225438
"1375",2013-10-06,74753,368889,591753,261423,893879,225465
"1376",2013-10-07,74762,368934,591824,261454,893986,225492
"1377",2013-10-08,74771,368978,591894,261485,894093,225519
"1378",2013-10-09,74780,369022,591965,261517,894200,225546
"1379",2013-10-10,74789,369066,592036,261548,894307,225572
"1380",2013-10-11,74798,369110,592107,261579,894414,225599
"1381",2013-10-12,74807,369154,592178,261611,894521,225626
"1382",2013-10-13,74816,369198,592248,261642,894627,225653
"1383",2013-10-14,74825,369242,592319,261673,894734,225680
"1384",2013-10-15,74834,369287,592390,261704,894841,225707
"1385",2013-10-16,74843,369331,592461,261736,894948,225734
"1386",2013-10-17,74852,369375,592531,261767,895055,225761
"1387",2013-10-18,74860,369419,592602,261798,895162,225788
"1388",2013-10-19,74869,369463,592673,261829,895269,225815
"1389",2013-10-20,74878,369507,592744,261861,895376,225842
"1390",2013-10-21,74887,369551,592815,261892,895483,225869
"1391",2013-10-22,74896,369595,592885,261923,895590,225896
"1392",2013-10-23,74905,369639,592956,261954,895697,225923
"1393",2013-10-24,74914,369684,593027,261986,895804,225950
"1394",2013-10-25,74923,369728,593098,262017,895911,225977
"1395",2013-10-26,74932,369772,593168,262048,896017,226004
"1396",2013-10-27,74941,369816,593239,262080,896124,226031
"1397",2013-10-28,74950,369860,593310,262111,896231,226058
"1398",2013-10-29,74959,369904,593381,262142,896338,226085
"1399",2013-10-30,74968,369948,593452,262173,896445,226112
"1400",2013-10-31,74977,369992,593522,262205,896552,226139
"1401",2013-11-01,74986,370037,593593,262236,896659,226166
"1402",2013-11-02,74995,370081,593664,262267,896766,226193
"1403",2013-11-03,75003,370125,593735,262298,896873,226220
"1404",2013-11-04,75012,370169,593805,262330,896980,226247
"1405",2013-11-05,75021,370213,593876,262361,897087,226274
"1406",2013-11-06,75030,370257,593947,262392,897194,226301
"1407",2013-11-07,75039,370301,594018,262424,897300,226328
"1408",2013-11-08,75048,370345,594089,262455,897407,226355
"1409",2013-11-09,75057,370390,594159,262486,897514,226382
"1410",2013-11-10,75066,370434,594230,262517,897621,226409
"1411",2013-11-11,75075,370478,594301,262549,897728,226436
"1412",2013-11-12,75084,370522,594372,262580,897835,226462
"1413",2013-11-13,75093,370566,594443,262611,897942,226489
"1414",2013-11-14,75102,370610,594513,262642,898049,226516
"1415",2013-11-15,75111,370654,594584,262674,898156,226543
"1416",2013-11-16,75120,370698,594655,262705,898263,226570
"1417",2013-11-17,75129,370743,594726,262736,898370,226597
"1418",2013-11-18,75138,370787,594796,262767,898477,226624
"1419",2013-11-19,75147,370831,594867,262799,898583,226651
"1420",2013-11-20,75155,370875,594938,262830,898690,226678
"1421",2013-11-21,75164,370919,595009,262861,898797,226705
"1422",2013-11-22,75173,370963,595080,262893,898904,226732
"1423",2013-11-23,75182,371007,595150,262924,899011,226759
"1424",2013-11-24,75191,371051,595221,262955,899118,226786
"1425",2013-11-25,75200,371096,595292,262986,899225,226813
"1426",2013-11-26,75209,371140,595363,263018,899332,226840
"1427",2013-11-27,75218,371184,595433,263049,899439,226867
"1428",2013-11-28,75227,371228,595504,263080,899546,226894
"1429",2013-11-29,75236,371272,595575,263111,899653,226921
"1430",2013-11-30,75245,371316,595646,263143,899760,226948
"1431",2013-12-01,75254,371360,595717,263174,899866,226975
"1432",2013-12-02,75263,371404,595787,263205,899973,227002
"1433",2013-12-03,75272,371449,595858,263236,900080,227029
"1434",2013-12-04,75281,371493,595929,263268,900187,227056
"1435",2013-12-05,75290,371537,596000,263299,900294,227083
"1436",2013-12-06,75299,371581,596070,263330,900401,227110
"1437",2013-12-07,75307,371625,596141,263362,900508,227137
"1438",2013-12-08,75316,371669,596212,263393,900615,227164
"1439",2013-12-09,75325,371713,596283,263424,900722,227191
"1440",2013-12-10,75334,371757,596354,263455,900829,227218
"1441",2013-12-11,75343,371802,596424,263487,900936,227245
"1442",2013-12-12,75352,371846,596495,263518,901043,227272
"1443",2013-12-13,75361,371890,596566,263549,901149,227299
"1444",2013-12-14,75370,371934,596637,263580,901256,227326
"1445",2013-12-15,75379,371978,596708,263612,901363,227352
"1446",2013-12-16,75388,372022,596778,263643,901470,227379
"1447",2013-12-17,75397,372066,596849,263674,901577,227406
"1448",2013-12-18,75406,372110,596920,263706,901684,227433
"1449",2013-12-19,75415,372155,596991,263737,901791,227460
"1450",2013-12-20,75424,372199,597061,263768,901898,227487
"1451",2013-12-21,75433,372243,597132,263799,902005,227514
"1452",2013-12-22,75442,372287,597203,263831,902112,227541
"1453",2013-12-23,75450,372331,597274,263862,902219,227568
"1454",2013-12-24,75459,372375,597345,263893,902326,227595
"1455",2013-12-25,75468,372419,597415,263924,902432,227622
"1456",2013-12-26,75477,372463,597486,263956,902539,227649
"1457",2013-12-27,75486,372508,597557,263987,902646,227676
"1458",2013-12-28,75495,372552,597628,264018,902753,227703
"1459",2013-12-29,75504,372596,597698,264049,902860,227730
"1460",2013-12-30,75513,372640,597769,264081,902967,227757
"1461",2013-12-31,75522,372684,597840,264112,903074,227784
"1462",2014-01-01,75531,372730,597914,264145,903186,227812
"1463",2014-01-02,75541,372776,597988,264177,903297,227840
"1464",2014-01-03,75550,372822,598062,264210,903409,227869
"1465",2014-01-04,75559,372868,598136,264243,903521,227897
"1466",2014-01-05,75569,372915,598210,264275,903633,227925
"1467",2014-01-06,75578,372961,598284,264308,903744,227953
"1468",2014-01-07,75587,373007,598358,264341,903856,227981
"1469",2014-01-08,75597,373053,598432,264373,903968,228009
"1470",2014-01-09,75606,373099,598506,264406,904080,228038
"1471",2014-01-10,75615,373145,598580,264439,904191,228066
"1472",2014-01-11,75625,373191,598654,264472,904303,228094
"1473",2014-01-12,75634,373237,598728,264504,904415,228122
"1474",2014-01-13,75643,373283,598802,264537,904527,228150
"1475",2014-01-14,75653,373330,598876,264570,904638,228179
"1476",2014-01-15,75662,373376,598950,264602,904750,228207
"1477",2014-01-16,75672,373422,599024,264635,904862,228235
"1478",2014-01-17,75681,373468,599098,264668,904974,228263
"1479",2014-01-18,75690,373514,599172,264700,905085,228291
"1480",2014-01-19,75700,373560,599246,264733,905197,228320
"1481",2014-01-20,75709,373606,599320,264766,905309,228348
"1482",2014-01-21,75718,373652,599393,264798,905421,228376
"1483",2014-01-22,75728,373699,599467,264831,905532,228404
"1484",2014-01-23,75737,373745,599541,264864,905644,228432
"1485",2014-01-24,75746,373791,599615,264896,905756,228460
"1486",2014-01-25,75756,373837,599689,264929,905868,228489
"1487",2014-01-26,75765,373883,599763,264962,905979,228517
"1488",2014-01-27,75774,373929,599837,264994,906091,228545
"1489",2014-01-28,75784,373975,599911,265027,906203,228573
"1490",2014-01-29,75793,374021,599985,265060,906315,228601
"1491",2014-01-30,75802,374067,600059,265092,906426,228630
"1492",2014-01-31,75812,374114,600133,265125,906538,228658
"1493",2014-02-01,75821,374160,600207,265158,906650,228686
"1494",2014-02-02,75830,374206,600281,265191,906762,228714
"1495",2014-02-03,75840,374252,600355,265223,906873,228742
"1496",2014-02-04,75849,374298,600429,265256,906985,228771
"1497",2014-02-05,75858,374344,600503,265289,907097,228799
"1498",2014-02-06,75868,374390,600577,265321,907209,228827
"1499",2014-02-07,75877,374436,600651,265354,907320,228855
"1500",2014-02-08,75886,374482,600725,265387,907432,228883
"1501",2014-02-09,75896,374529,600799,265419,907544,228911
"1502",2014-02-10,75905,374575,600873,265452,907656,228940
"1503",2014-02-11,75914,374621,600947,265485,907767,228968
"1504",2014-02-12,75924,374667,601021,265517,907879,228996
"1505",2014-02-13,75933,374713,601095,265550,907991,229024
"1506",2014-02-14,75943,374759,601169,265583,908103,229052
"1507",2014-02-15,75952,374805,601243,265615,908214,229081
"1508",2014-02-16,75961,374851,601317,265648,908326,229109
"1509",2014-02-17,75971,374898,601391,265681,908438,229137
"1510",2014-02-18,75980,374944,601465,265713,908550,229165
"1511",2014-02-19,75989,374990,601539,265746,908661,229193
"1512",2014-02-20,75999,375036,601613,265779,908773,229222
"1513",2014-02-21,76008,375082,601687,265811,908885,229250
"1514",2014-02-22,76017,375128,601761,265844,908996,229278
"1515",2014-02-23,76027,375174,601835,265877,909108,229306
"1516",2014-02-24,76036,375220,601909,265910,909220,229334
"1517",2014-02-25,76045,375266,601983,265942,909332,229362
"1518",2014-02-26,76055,375313,602057,265975,909443,229391
"1519",2014-02-27,76064,375359,602131,266008,909555,229419
"1520",2014-02-28,76073,375405,602205,266040,909667,229447
"1521",2014-03-01,76083,375451,602279,266073,909779,229475
"1522",2014-03-02,76092,375497,602352,266106,909890,229503
"1523",2014-03-03,76101,375543,602426,266138,910002,229532
"1524",2014-03-04,76111,375589,602500,266171,910114,229560
"1525",2014-03-05,76120,375635,602574,266204,910226,229588
"1526",2014-03-06,76129,375681,602648,266236,910337,229616
"1527",2014-03-07,76139,375728,602722,266269,910449,229644
"1528",2014-03-08,76148,375774,602796,266302,910561,229672
"1529",2014-03-09,76157,375820,602870,266334,910673,229701
"1530",2014-03-10,76167,375866,602944,266367,910784,229729
"1531",2014-03-11,76176,375912,603018,266400,910896,229757
"1532",2014-03-12,76186,375958,603092,266432,911008,229785
"1533",2014-03-13,76195,376004,603166,266465,911120,229813
"1534",2014-03-14,76204,376050,603240,266498,911231,229842
"1535",2014-03-15,76214,376097,603314,266530,911343,229870
"1536",2014-03-16,76223,376143,603388,266563,911455,229898
"1537",2014-03-17,76232,376189,603462,266596,911567,229926
"1538",2014-03-18,76242,376235,603536,266629,911678,229954
"1539",2014-03-19,76251,376281,603610,266661,911790,229983
"1540",2014-03-20,76260,376327,603684,266694,911902,230011
"1541",2014-03-21,76270,376373,603758,266727,912014,230039
"1542",2014-03-22,76279,376419,603832,266759,912125,230067
"1543",2014-03-23,76288,376465,603906,266792,912237,230095
"1544",2014-03-24,76298,376512,603980,266825,912349,230123
"1545",2014-03-25,76307,376558,604054,266857,912461,230152
"1546",2014-03-26,76316,376604,604128,266890,912572,230180
"1547",2014-03-27,76326,376650,604202,266923,912684,230208
"1548",2014-03-28,76335,376696,604276,266955,912796,230236
"1549",2014-03-29,76344,376742,604350,266988,912908,230264
"1550",2014-03-30,76354,376788,604424,267021,913019,230293
"1551",2014-03-31,76363,376834,604498,267053,913131,230321
"1552",2014-04-01,76372,376880,604572,267086,913243,230349
"1553",2014-04-02,76382,376927,604646,267119,913355,230377
"1554",2014-04-03,76391,376973,604720,267151,913466,230405
"1555",2014-04-04,76400,377019,604794,267184,913578,230434
"1556",2014-04-05,76410,377065,604868,267217,913690,230462
"1557",2014-04-06,76419,377111,604942,267249,913802,230490
"1558",2014-04-07,76428,377157,605016,267282,913913,230518
"1559",2014-04-08,76438,377203,605090,267315,914025,230546
"1560",2014-04-09,76447,377249,605164,267348,914137,230574
"1561",2014-04-10,76457,377296,605238,267380,914249,230603
"1562",2014-04-11,76466,377342,605312,267413,914360,230631
"1563",2014-04-12,76475,377388,605385,267446,914472,230659
"1564",2014-04-13,76485,377434,605459,267478,914584,230687
"1565",2014-04-14,76494,377480,605533,267511,914696,230715
"1566",2014-04-15,76503,377526,605607,267544,914807,230744
"1567",2014-04-16,76513,377572,605681,267576,914919,230772
"1568",2014-04-17,76522,377618,605755,267609,915031,230800
"1569",2014-04-18,76531,377664,605829,267642,915142,230828
"1570",2014-04-19,76541,377711,605903,267674,915254,230856
"1571",2014-04-20,76550,377757,605977,267707,915366,230884
"1572",2014-04-21,76559,377803,606051,267740,915478,230913
"1573",2014-04-22,76569,377849,606125,267772,915589,230941
"1574",2014-04-23,76578,377895,606199,267805,915701,230969
"1575",2014-04-24,76587,377941,606273,267838,915813,230997
"1576",2014-04-25,76597,377987,606347,267870,915925,231025
"1577",2014-04-26,76606,378033,606421,267903,916036,231054
"1578",2014-04-27,76615,378079,606495,267936,916148,231082
"1579",2014-04-28,76625,378126,606569,267968,916260,231110
"1580",2014-04-29,76634,378172,606643,268001,916372,231138
"1581",2014-04-30,76643,378218,606717,268034,916483,231166
"1582",2014-05-01,76653,378264,606791,268067,916595,231195
"1583",2014-05-02,76662,378310,606865,268099,916707,231223
"1584",2014-05-03,76671,378356,606939,268132,916819,231251
"1585",2014-05-04,76681,378402,607013,268165,916930,231279
"1586",2014-05-05,76690,378448,607087,268197,917042,231307
"1587",2014-05-06,76699,378494,607161,268230,917154,231335
"1588",2014-05-07,76709,378541,607235,268263,917266,231364
"1589",2014-05-08,76718,378587,607309,268295,917377,231392
"1590",2014-05-09,76728,378633,607383,268328,917489,231420
"1591",2014-05-10,76737,378679,607457,268361,917601,231448
"1592",2014-05-11,76746,378725,607531,268393,917713,231476
"1593",2014-05-12,76756,378771,607605,268426,917824,231505
"1594",2014-05-13,76765,378817,607679,268459,917936,231533
"1595",2014-05-14,76774,378863,607753,268491,918048,231561
"1596",2014-05-15,76784,378910,607827,268524,918160,231589
"1597",2014-05-16,76793,378956,607901,268557,918271,231617
"1598",2014-05-17,76802,379002,607975,268589,918383,231646
"1599",2014-05-18,76812,379048,608049,268622,918495,231674
"1600",2014-05-19,76821,379094,608123,268655,918607,231702
"1601",2014-05-20,76830,379140,608197,268688,918718,231730
"1602",2014-05-21,76840,379186,608271,268720,918830,231758
"1603",2014-05-22,76849,379232,608344,268753,918942,231786
"1604",2014-05-23,76858,379278,608418,268786,919054,231815
"1605",2014-05-24,76868,379325,608492,268818,919165,231843
"1606",2014-05-25,76877,379371,608566,268851,919277,231871
"1607",2014-05-26,76886,379417,608640,268884,919389,231899
"1608",2014-05-27,76896,379463,608714,268916,919501,231927
"1609",2014-05-28,76905,379509,608788,268949,919612,231956
"1610",2014-05-29,76914,379555,608862,268982,919724,231984
"1611",2014-05-30,76924,379601,608936,269014,919836,232012
